path,folder,namefull,mouse,session,nTrial,mvtDir,actType,stimType,sessionNum,group,Area,MajorAxisLength,MinorAxisLength,Orientation,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity,WeightedArea,ComponentId,FrameId,FrameTime,FramePeak
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,8,-0.65,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,9,-0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,10,-0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,11,-0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,12,-0.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,13,-0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,14,-0.35,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,15,-0.3,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,16,-0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,17,-0.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,18,-0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,19,-0.1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,20,-0.0499999999999999,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,21,0,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,22,0.05,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,397,32.7051233262878,18.9248685226445,12.4786535340263,171.318848567852,265.945574319817,0.331703448336115,131.686268989438,1,23,0.1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,33,7.70532945976217,5.71176197175084,-54.7549325579907,136.799771329225,285.607360059905,0.124255591054661,4.1004345048038,2,23,0.1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,2735,79.7659530635196,55.4148658392568,62.070925572598,161.299888649421,269.468610263944,0.295335052874531,807.741369611842,1,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,89,14.7467129215083,8.08078536440872,-70.0061621125112,153.698342086025,327.96757741692,0.0899897582315432,8.00908848260735,2,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,4686,108.456838277017,67.9688562701894,78.4874440846532,158.202033577476,271.329981288502,0.310496137073966,1454.98489832861,1,25,0.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,35,7.61680420025061,6.04779781415475,-41.3249270227022,189.355756348855,233.653195404488,0.0364848066855571,1.2769682339945,2,25,0.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,5744,125.057426149765,72.3865622886985,79.7676954368188,157.827622003085,272.745546178673,0.321840739772882,1848.65320925543,1,26,0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,6097,130.121200971138,73.4320948352164,81.5156174060538,157.791982518814,274.06157127217,0.332490486009446,2027.19449319959,1,27,0.3,1
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,5984,130.093086029277,72.7826120036541,83.2348783418339,157.721883735415,274.976905367446,0.338907318880581,2028.0213961814,1,28,0.35,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,5381,125.139891400417,69.1682374434509,87.4184265035883,157.632546986494,275.188511490628,0.347912519658212,1872.11726828084,1,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,31,7.81207749212041,5.24550504356499,-36.9530139800254,190.129311896146,234.92468950026,0.0269812035733508,0.836417310773876,2,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,4645,118.307031197353,65.4797033720233,89.2939766870542,157.748243891568,274.074550575381,0.338458318935926,1572.13889145738,1,30,0.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,3068,70.8063151913443,63.906290063721,73.3957291935304,158.301298284947,266.755066573489,0.346979926964392,1064.53441592675,1,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,495,35.8729833609696,19.148298870983,-66.5756072013604,158.052074387909,329.08596085392,0.150087588270796,74.2933561940439,2,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,1651,65.0112443809733,33.8452902784948,-21.0430724192495,160.402516092804,262.416343516093,0.373687583729099,616.958200736742,1,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,239,32.1652519492456,15.0012621637401,53.3987823349749,152.44054992275,299.399967477513,0.0967250550411297,23.11728815483,2,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,100,19.9299750620951,8.09831838661182,-59.7760051181247,156.809080600684,329.012360728268,0.0692831394682262,6.92831394682262,3,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,67,11.6198785019485,7.50250288981534,-65.1203115100017,138.829698769475,286.053514588492,0.11130133045688,7.45718914061093,4,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,9,4.40449823807301,2.85586253632197,-54.217474411461,159.031624201338,316.25287478898,0.0362732121592967,0.32645890943367,5,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,931,56.1837550008301,24.1139131200153,-25.9239616028311,162.29216743093,264.400166109186,0.316569768131349,294.726454130286,1,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,210,27.905514958843,14.5872576319857,-41.0913813844791,163.000982948713,267.105174552711,0.37537564462314,78.8288853708594,1,34,0.65,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,35,0.7,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,36,0.75,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,37,0.8,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,38,0.85,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,39,0.9,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,40,0.95,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,41,1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,42,1.05,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,43,1.1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,44,1.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,45,1.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,46,1.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,47,1.3,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,48,1.35,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,49,1.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,50,1.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_230929_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_230929_REG.mat,m1683,230929,All,0,Reg,limbMvt,2,Control,0,0,0,0,0,0,0,0,1,51,1.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,1,-1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,2,-0.95,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,3,-0.9,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,4,-0.85,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,5,-0.8,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,6,-0.75,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,7,-0.7,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,8,-0.65,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,9,-0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,10,-0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,11,-0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,12,-0.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,13,-0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,14,-0.35,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,15,-0.3,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,16,-0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,17,-0.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,18,-0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,19,-0.1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,20,-0.0499999999999999,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,21,0,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1683_231002_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1683_231002_REG.mat,m1683,231002,All,0,Reg,limbMvt,3,Control,0,0,0,0,0,0,0,0,1,22,0.05,0
